Protein,RNA,Label
P98175,RGS5,1
P98175,LINC00970,1
P98175,AL021068.1,1
P98175,RASAL2-AS1,1
P98175,MIR181A1HG,1
P98175,IPO9-AS1,1
P98175,PROX1-AS1,1
P98175,LINC00210,1
P98175,CHRM3-AS2,1
P98175,IDI2-AS1,1
P98175,PITRM1-AS1,1
P98175,LINC00702,1
P98175,LINC00703,1
P98175,CALML3-AS1,1
P98175,LINC00707,1
P98175,PROSER2-AS1,1
P98175,ST8SIA6-AS1,1
P98175,GPR158-AS1,1
P98175,LINC00839,1
P98175,ZNF32-AS3,1
P98175,LINC00840,1
P98175,TMEM72-AS1,1
P98175,LINC00842,1
P98175,PRKG1-AS1,1
P98175,LINC00844,1
P98175,ZNF503-AS1,1
P98175,LINC00856,1
P98175,ZMIZ1-AS1,1
P98175,TMEM254-AS1,1
P98175,ACTA2-AS1,1
P98175,ENTPD1-AS1,1
P98175,DNMBP-AS1,1
P98175,TLX1NB,1
P98175,PDCD4-AS1,1
P98175,EMX2OS,1
P98175,WDR11-AS1,1
P98175,LINC00601,1
P98175,MIR210HG,1
P98175,KCNQ1OT1,1
P98175,TMEM9B-AS1,1
P98175,SBF2-AS1,1
P98175,MRVI1-AS1,1
P98175,ZBED5-AS1,1
P98175,BDNF-AS,1
P98175,LINC00678,1
P98175,WT1-AS,1
P98175,NEAT1,1
P98175,AP002387.1,1
P98175,AP001372.2,1
P98175,DISC1FP1,1
P98175,NCAM1-AS1,1
P98175,AP000997.2,1
P98175,AP000797.3,1
P98175,KIRREL3-AS1,1
P98175,AP003025.2,1
P98175,LINC00942,1
P98175,CACNA1C-IT1,1
P98175,AC005831.1,1
P98175,CD27-AS1,1
P98175,LINC00937,1
P98175,A2ML1-AS1,1
P98175,LINC00477,1
P98175,RASSF8-AS1,1
P98175,LINC00941,1
P98175,DENND5B-AS1,1
P98175,PCED1B-AS1,1
P98175,HOXC5,1
P98175,IFNG-AS1,1
P98175,CLLU1,1
P98175,SOCS2-AS1,1
P98175,RMST,1
P98175,LINC00485,1
P98175,HNF1A-AS1,1
P98175,LINC00939,1
P98175,LINC00349,1
P98175,LINC00442,1
P98175,AL512652.1,1
P98175,LATS2-AS1,1
P98175,LINC00621,1
P98175,LINC00327,1
P98175,SPATA13,1
P98175,LINC00566,1
P98175,LINC00415,1
P98175,WASF3-AS1,1
P98175,TEX26-AS1,1
P98175,LINC00423,1
P98175,LINC00457,1
P98175,LINC00571,1
P98175,LINC00284,1
P98175,SMIM2-AS1,1
P98175,TPT1-AS1,1
P98175,DLEU2,1
P98175,DLEU1,1
P98175,DLEU7-AS1,1
P98175,INTS6-AS1,1
P98175,LINC00448,1
P98175,LINC00395,1
P98175,LINC00355,1
P98175,ATXN8OS,1
P98175,LINC00348,1
P98175,LINC00393,1
P98175,LINC00402,1
P98175,LINC00381,1
P98175,RNF219-AS1,1
P98175,LINC00331,1
P98175,RBM26-AS1,1
P98175,LINC00564,1
P98175,LINC00333,1
P98175,LINC00351,1
P98175,MIR4500HG,1
P98175,LINC00433,1
P98175,LINC00353,1
P98175,LINC00379,1
P98175,GPC5-AS1,1
P98175,GPC6-AS2,1
P98175,GPC6-AS1,1
P98175,NALCN-AS1,1
P98175,FGF14-IT1,1
P98175,LINC00343,1
P98175,LINC00443,1
P98175,ARHGEF7-AS2,1
P98175,AL589743.1,1
P98175,DHRS4-AS1,1
P98175,ARHGAP5-AS1,1
P98175,LINC00609,1
P98175,LINC00639,1
P98175,LINC00871,1
P98175,LINC00519,1
P98175,LINC00640,1
P98175,FRMD6-AS2,1
P98175,KTN1-AS1,1
P98175,LINC00520,1
P98175,OTX2-AS1,1
P98175,HIF1A-AS1,1
P98175,ACTN1-AS1,1
P98175,DIO2-AS1,1
P98175,FAM181A-AS1,1
P98175,LINC00523,1
P98175,MEG3,1
P98175,MEG8,1
P98175,MEG9,1
P98175,AL132709.1,1
P98175,LINC00524,1
P98175,PWRN1,1
P98175,GOLGA8M,1
P98175,SRP14-AS1,1
P98175,IQCH-AS1,1
P98175,ADPGK-AS1,1
P98175,UBL7-AS1,1
P98175,DNM1P35,1
P98175,AGBL1-AS1,1
P98175,NTRK3-AS1,1
P98175,LINC00924,1
P98175,NR2F2-AS1,1
P98175,SPATA8-AS1,1
P98175,LINC00923,1
P98175,SSTR5-AS1,1
P98175,AC009134.1,1
P98175,U91319.1,1
P98175,CASC16,1
P98175,AC007347.1,1
P98175,AC012322.1,1
P98175,LINC00922,1
P98175,AC009120.4,1
P98175,LINC00311,1
P98175,FENDRR,1
P98175,AC091153.4,1
P98175,LINC00670,1
P98175,COX10-AS1,1
P98175,AC104024.1,1
P98175,RAI1-AS1,1
P98175,EPN2-AS1,1
P98175,SPAG5-AS1,1
P98175,AC024619.2,1
P98175,AC011193.1,1
P98175,AC015849.2,1
P98175,AC003958.2,1
P98175,NBR2,1
P98175,LINC00910,1
P98175,AC091132.1,1
P98175,HOXB-AS1,1
P98175,HOXB-AS4,1
P98175,TOB1-AS1,1
P98175,LINC00511,1
P98175,LINC00470,1
P98175,DLGAP1-AS1,1
P98175,AQP4-AS1,1
P98175,LINC00907,1
P98175,LINC00305,1
P98175,CACTIN-AS1,1
P98175,MIR7-3HG,1
P98175,RAB11B-AS1,1
P98175,AC003956.1,1
P98175,HPN-AS1,1
P98175,AC002511.1,1
P98175,LINC00665,1
P98175,ZNF571-AS1,1
P98175,LIPE-AS1,1
P98175,AC005779.1,1
P98175,AC006115.3,1
P98175,MIMT1,1
P98175,AC079779.4,1
P98175,AC113607.1,1
P98175,AC144450.1,1
P98175,AC019118.2,1
P98175,AC010729.1,1
P98175,LINC00487,1
P98175,LINC00299,1
P98175,AC099344.2,1
P98175,AC096559.1,1
P98175,LINC00276,1
P98175,MYCNOS,1
P98175,AC010880.1,1
P98175,AC098828.2,1
P98175,AC011752.1,1
P98175,AC096570.2,1
P98175,AC012506.2,1
P98175,AC012506.4,1
P98175,DNAJC27-AS1,1
P98175,AC104699.1,1
P98175,AC013472.3,1
P98175,AGBL5-IT1,1
P98175,LINC00486,1
P98175,AC012593.1,1
P98175,AC006369.2,1
P98175,LINC00211,1
P98175,RMDN2-AS1,1
P98175,CYP1B1-AS1,1
P98175,SLC8A1-AS1,1
P98175,AC016735.1,1
P98175,SIX3-AS1,1
P98175,AC016722.2,1
P98175,AC010967.2,1
P98175,AC008280.3,1
P98175,AC007092.1,1
P98175,AC093159.1,1
P98175,AC007098.1,1
P98175,AC012368.1,1
P98175,AC007389.3,1
P98175,MEIS1-AS3,1
P98175,AC023115.1,1
P98175,PCBP1-AS1,1
P98175,DGUOK-AS1,1
P98175,AC007099.1,1
P98175,AC008268.1,1
P98175,AC109826.1,1
P98175,AC092168.2,1
P98175,AC096554.1,1
P98175,AC013402.2,1
P98175,AC068057.2,1
P98175,AC018730.1,1
P98175,AC010884.1,1
P98175,GACAT1,1
P98175,AC017074.2,1
P98175,AC010982.1,1
P98175,AC023347.1,1
P98175,AC010976.2,1
P98175,AJ239322.1,1
P98175,AC114763.1,1
P98175,AC096558.1,1
P98175,AC092652.1,1
P98175,TEX41,1
P98175,AC062031.1,1
P98175,AC062032.1,1
P98175,AC105402.3,1
P98175,AC007364.1,1
P98175,AC104777.2,1
P98175,AC104777.1,1
P98175,AC023469.2,1
P98175,CCDC148-AS1,1
P98175,AC009313.1,1
P98175,AC009299.3,1
P98175,XIRP2-AS1,1
P98175,AC104088.1,1
P98175,RAPGEF4-AS1,1
P98175,AC074286.1,1
P98175,AC009948.5,1
P98175,TTN-AS1,1
P98175,AC009478.1,1
P98175,AC068196.1,1
P98175,AC007966.1,1
P98175,AC007319.1,1
P98175,OSGEPL1-AS1,1
P98175,AC006460.2,1
P98175,AC098617.1,1
P98175,PCGEM1,1
P98175,ANKRD44-IT1,1
P98175,AC019330.1,1
P98175,AC007879.1,1
P98175,AC007879.2,1
P98175,AC006994.2,1
P98175,AC079610.1,1
P98175,AC012668.2,1
P98175,LINC00607,1
P98175,AC098820.3,1
P98175,DIRC3,1
P98175,AC053503.4,1
P98175,AC010980.2,1
P98175,AC073254.1,1
P98175,AC010148.1,1
P98175,AC114814.3,1
P98175,AC124861.1,1
P98175,AC104809.2,1
P98175,BOK-AS1,1
P98175,SDCBP2-AS1,1
P98175,LINC00654,1
P98175,SNAP25-AS1,1
P98175,LINC00687,1
P98175,SNHG17,1
P98175,SNHG11,1
P98175,LINC00494,1
P98175,AC006076.1,1
P98175,AL109806.1,1
P98175,OGFR-AS1,1
P98175,LINC00029,1
P98175,HAR1B,1
P98175,C21orf91-OT1,1
P98175,LINC00320,1
P98175,LINC00317,1
P98175,LINC00158,1
P98175,LINC00189,1
P98175,AF096876.1,1
P98175,LINC00159,1
P98175,LINC00649,1
P98175,LINC00310,1
P98175,CBR3-AS1,1
P98175,TTC3-AS1,1
P98175,DSCR8,1
P98175,AP001043.1,1
P98175,BRWD1-AS1,1
P98175,DSCAM-IT1,1
P98175,LINC00111,1
P98175,AP001626.1,1
P98175,LINC00322,1
P98175,LINC00334,1
P98175,CECR3,1
P98175,AC023490.1,1
P98175,FAM230B,1
P98175,FAM230C,1
P98175,ADORA2A-AS1,1
P98175,MIAT,1
P98175,TTC28-AS1,1
P98175,LARGE-AS1,1
P98175,AL021707.1,1
P98175,LINC00229,1
P98175,AC090044.1,1
P98175,CNTN4-AS2,1
P98175,CNTN4-AS1,1
P98175,EGOT,1
P98175,BHLHE40-AS1,1
P98175,AC026202.3,1
P98175,AC026167.1,1
P98175,GRM7-AS3,1
P98175,LMCD1-AS1,1
P98175,AC018832.1,1
P98175,GHRLOS,1
P98175,LINC00620,1
P98175,FGD5-AS1,1
P98175,SH3BP5-AS1,1
P98175,AC144521.1,1
P98175,ZNF385D-AS1,1
P98175,RBMS3-AS3,1
P98175,AC018359.1,1
P98175,C3orf35,1
P98175,ENTPD3-AS1,1
P98175,SNRK-AS1,1
P98175,LARS2-AS1,1
P98175,LIMD1-AS1,1
P98175,KIF9-AS1,1
P98175,CACNA2D3-AS1,1
P98175,PTPRG-AS1,1
P98175,LINC00698,1
P98175,SYNPR-AS1,1
P98175,ADAMTS9-AS2,1
P98175,FOXP1-AS1,1
P98175,LINC00877,1
P98175,LINC00971,1
P98175,ST3GAL6-AS1,1
P98175,LINC00882,1
P98175,LINC00636,1
P98175,ZBTB20-AS1,1
P98175,LSAMP-AS1,1
P98175,B4GALT4-AS1,1
P98175,ALDH1L1-AS2,1
P98175,NPHP3-AS1,1
P98175,TM4SF1-AS1,1
P98175,CLRN1-AS1,1
P98175,ARHGEF26-AS1,1
P98175,MME-AS1,1
P98175,LINC00886,1
P98175,LINC00880,1
P98175,NAALADL2-AS3,1
P98175,NAALADL2-AS2,1
P98175,LINC00578,1
P98175,CCDC39-AS1,1
P98175,SOX2-OT,1
P98175,ABCC5-AS1,1
P98175,EHHADH-AS1,1
P98175,TPRG1-AS1,1
P98175,OSTN-AS1,1
P98175,LINC00887,1
P98175,STX18-IT1,1
P98175,STX18-AS1,1
P98175,LINC00504,1
P98175,TAPT1-AS1,1
P98175,AC007106.1,1
P98175,UCHL1-AS1,1
P98175,USP46-AS1,1
P98175,LNX1-AS1,1
P98175,LNX1-AS2,1
P98175,SRD5A3-AS1,1
P98175,AC107072.2,1
P98175,LINC00989,1
P98175,PCAT4,1
P98175,LINC00575,1
P98175,FAM13A-AS1,1
P98175,STPG2-AS1,1
P98175,AC004053.1,1
P98175,RPL34-AS1,1
P98175,SEC24B-AS1,1
P98175,LINC00499,1
P98175,LINC00500,1
P98175,HAND2-AS1,1
P98175,LINC00290,1
P98175,AC108142.1,1
P98175,CTD-2297D10.2,1
P98175,GDNF-AS1,1
P98175,LIFR-AS1,1
P98175,LINC00604,1
P98175,PART1,1
P98175,C5orf64,1
P98175,ZBED3-AS1,1
P98175,VCAN-AS1,1
P98175,TMEM161B-AS1,1
P98175,LINC00461,1
P98175,MEF2C-AS1,1
P98175,NR2F1-AS1,1
P98175,LINC00492,1
P98175,LINC00491,1
P98175,STARD4-AS1,1
P98175,NREP-AS1,1
P98175,C5orf56,1
P98175,AC005355.1,1
P98175,AC005592.1,1
P98175,SAP30L-AS1,1
P98175,CTD-2270F17.1,1
P98175,PRR7-AS1,1
P98175,LY86-AS1,1
P98175,LINC00518,1
P98175,LINC00240,1
P98175,HLA-F-AS1,1
P98175,HCG18,1
P98175,MDC1-AS1,1
P98175,LINC00243,1
P98175,HCP5,1
P98175,C4A-AS1,1
P98175,TDRG1,1
P98175,MLIP-AS1,1
P98175,KCNQ5-IT1,1
P98175,SNHG5,1
P98175,UFL1-AS1,1
P98175,BVES-AS1,1
P98175,OSTM1-AS1,1
P98175,TRAF3IP2-AS1,1
P98175,NCOA7-AS1,1
P98175,MYB-AS1,1
P98175,LINC00271,1
P98175,STXBP5-AS1,1
P98175,LINC00574,1
P98175,AC147651.1,1
P98175,AC073316.1,1
P98175,RNF216-IT1,1
P98175,AC007128.1,1
P98175,AC019117.1,1
P98175,AC007091.1,1
P98175,AC099342.1,1
P98175,HOXA-AS2,1
P98175,HOXA-AS3,1
P98175,JAZF1-AS1,1
P98175,NPSR1-AS1,1
P98175,POU6F2-AS2,1
P98175,INHBA-AS1,1
P98175,HECW1-IT1,1
P98175,LINC00957,1
P98175,AC073325.1,1
P98175,AC004870.3,1
P98175,MAGI2-AS3,1
P98175,AC003988.1,1
P98175,AC003984.1,1
P98175,LINC00972,1
P98175,STEAP2-AS1,1
P98175,AC002454.1,1
P98175,AC006378.2,1
P98175,AC003092.1,1
P98175,AC003092.2,1
P98175,DLX6-AS1,1
P98175,LHFPL3-AS1,1
P98175,AC073071.1,1
P98175,AC073130.3,1
P98175,ST7-OT4,1
P98175,ST7-AS2,1
P98175,AC000124.1,1
P98175,AC058791.1,1
P98175,AC024084.1,1
P98175,AC009264.1,1
P98175,ATP6V0E2-AS1,1
P98175,AC006372.4,1
P98175,LINC00689,1
P98175,FAM85B,1
P98175,LINC00681,1
P98175,LINC00589,1
P98175,NRG1-IT1,1
P98175,LINC00293,1
P98175,AC026904.1,1
P98175,LINC00968,1
P98175,LINC00588,1
P98175,AC022182.1,1
P98175,CASC9,1
P98175,ZFHX4-AS1,1
P98175,LINC00534,1
P98175,LINC00535,1
P98175,LINC00536,1
P98175,AC023590.1,1
P98175,HAS2-AS1,1
P98175,FER1L6-AS1,1
P98175,FER1L6-AS2,1
P98175,LINC00964,1
P98175,LINC00861,1
P98175,PCAT1,1
P98175,PVT1,1
P98175,CCDC26,1
P98175,ZFAT-AS1,1
P98175,C8orf31,1
P98175,AC084125.4,1
P98175,LINC00583,1
P98175,MIR31HG,1
P98175,CDKN2B-AS1,1
P98175,PCA3,1
P98175,VPS13A-AS1,1
P98175,PCAT7,1
P98175,LINC00476,1
P98175,LINC00587,1
P98175,C9orf147,1
P98175,TTLL11-IT1,1
P98175,MIR181A2HG,1
P98175,AL590369.1,1
P98175,PPP1R26-AS1,1
P98175,SNHG7,1
P98175,TLR8-AS1,1
P98175,PHKA2-AS1,1
P98175,PHEX-AS1,1
P98175,PCYT1B-AS1,1
P98175,ARHGEF9-IT1,1
P98175,LINC00269,1
P98175,TSIX,1
P98175,XIST,1
P98175,JPX,1
P98175,DIAPH2-AS1,1
P98175,LINC00630,1
P98175,MORF4L2-AS1,1
P98175,FGF13-AS1,1
P98175,SPANXA2-OT1,1
P98175,FMR1-AS1,1
P98175,LINC00894,1
P98175,HCFC1-AS1,1
P98175,LINC00278,1
P98175,TTTY12,1
P98175,TTTY11,1
P98175,AC010723.1,1
P98175,FAM41AY1,1
P98175,FAM224B,1
P98175,TTTY14,1
P22626,PINK1-AS,1
P22626,LINC00339,1
P22626,SNHG3,1
P22626,SNHG12,1
P22626,AL513327.1,1
P22626,ZMYM4-AS1,1
P22626,KDM4A-AS1,1
P22626,MKNK1-AS1,1
P22626,EFCAB14-AS1,1
P22626,GNG12-AS1,1
P22626,ZRANB2-AS1,1
P22626,ZRANB2-AS2,1
P22626,LAMTOR5-AS1,1
P22626,AP4B1-AS1,1
P22626,LINC00622,1
P22626,LINC00624,1
P22626,RGS5,1
P22626,GAS5,1
P22626,GAS5-AS1,1
P22626,MIR181A1HG,1
P22626,IPO9-AS1,1
P22626,PROX1-AS1,1
P22626,SMYD3-IT1,1
P22626,IDI2-AS1,1
P22626,PITRM1-AS1,1
P22626,LINC00707,1
P22626,PROSER2-AS1,1
P22626,VIM-AS1,1
P22626,WAC-AS1,1
P22626,ZEB1-AS1,1
P22626,ZNF32-AS3,1
P22626,LINC00840,1
P22626,PRKG1-AS1,1
P22626,ZNF503-AS1,1
P22626,TMEM254-AS1,1
P22626,NUTM2A-AS1,1
P22626,LINC00863,1
P22626,PLCE1-AS1,1
P22626,ENTPD1-AS1,1
P22626,AL139819.1,1
P22626,TLX1NB,1
P22626,LBX1-AS1,1
P22626,PDCD4-AS1,1
P22626,EMX2OS,1
P22626,CASC2,1
P22626,AC069287.1,1
P22626,SBF2-AS1,1
P22626,LINC00958,1
P22626,NAV2-AS1,1
P22626,BDNF-AS,1
P22626,ALKBH3-AS1,1
P22626,LRP4-AS1,1
P22626,AP000442.1,1
P22626,SNHG1,1
P22626,NEAT1,1
P22626,MALAT1,1
P22626,SSSCA1-AS1,1
P22626,ARAP1-AS1,1
P22626,RSF1-IT2,1
P22626,KCTD21-AS1,1
P22626,RAB30-AS1,1
P22626,DISC1FP1,1
P22626,AP000462.3,1
P22626,A2ML1-AS1,1
P22626,RASSF8-AS1,1
P22626,BCDIN3D-AS1,1
P22626,HOTAIR,1
P22626,HOXC-AS3,1
P22626,TMPO-AS1,1
P22626,FAM222A-AS1,1
P22626,MAPKAPK5-AS1,1
P22626,PXN-AS1,1
P22626,AC156455.1,1
P22626,LINC00457,1
P22626,LINC00284,1
P22626,SMIM2-AS1,1
P22626,TPT1-AS1,1
P22626,MED4-AS1,1
P22626,DLEU2,1
P22626,DLEU1,1
P22626,INTS6-AS1,1
P22626,DIAPH3-AS1,1
P22626,LINC00395,1
P22626,LINC00393,1
P22626,LINC00347,1
P22626,MYCBP2-AS1,1
P22626,RNF219-AS1,1
P22626,RBM26-AS1,1
P22626,MIR4500HG,1
P22626,LINC00433,1
P22626,LINC00559,1
P22626,MIR17HG,1
P22626,GPC6-AS1,1
P22626,SOX21-AS1,1
P22626,CLDN10-AS1,1
P22626,LINC00283,1
P22626,MYO16-AS1,1
P22626,AL162497.1,1
P22626,AL139385.1,1
P22626,ANKRD10-IT1,1
P22626,ARHGEF7-AS1,1
P22626,AL356740.1,1
P22626,DCUN1D2-AS,1
P22626,LINC00641,1
P22626,PRMT5-AS1,1
P22626,DHRS4-AS1,1
P22626,LINC00645,1
P22626,LINC00871,1
P22626,KTN1-AS1,1
P22626,HIF1A-AS2,1
P22626,DIO2-AS1,1
P22626,LINC00911,1
P22626,AL157871.2,1
P22626,AL928654.1,1
P22626,PWRN1,1
P22626,SRP14-AS1,1
P22626,OIP5-AS1,1
P22626,GABPB1-AS1,1
P22626,USP3-AS1,1
P22626,IQCH-AS1,1
P22626,LOXL1-AS1,1
P22626,UBL7-AS1,1
P22626,AC068831.6,1
P22626,PRC1-AS1,1
P22626,AC020663.1,1
P22626,AC040173.1,1
P22626,FBXL19-AS1,1
P22626,AC026471.6,1
P22626,LINC00273,1
P22626,AC007347.1,1
P22626,CRNDE,1
P22626,AC009107.1,1
P22626,AC009120.4,1
P22626,AC009120.6,1
P22626,AC009120.3,1
P22626,LINC00311,1
P22626,SNAI3-AS1,1
P22626,AC087392.1,1
P22626,PITPNA-AS1,1
P22626,AC091153.4,1
P22626,LINC00324,1
P22626,COX10-AS1,1
P22626,AC005224.2,1
P22626,SPAG5-AS1,1
P22626,NBR2,1
P22626,ASB16-AS1,1
P22626,MAP3K14-AS1,1
P22626,AC091132.1,1
P22626,HOXB-AS1,1
P22626,HOXB-AS4,1
P22626,AC091133.1,1
P22626,AC002401.1,1
P22626,AC099850.1,1
P22626,RNF157-AS1,1
P22626,SNHG16,1
P22626,TNRC6C-AS1,1
P22626,AC100791.1,1
P22626,AC132872.1,1
P22626,LINC00470,1
P22626,LINC00667,1
P22626,AQP4-AS1,1
P22626,LINC00907,1
P22626,LINC00909,1
P22626,RBFADN,1
P22626,AC004490.1,1
P22626,AC006538.1,1
P22626,AC005262.2,1
P22626,CACTIN-AS1,1
P22626,AC005523.2,1
P22626,RAB11B-AS1,1
P22626,AC005785.2,1
P22626,AC010335.1,1
P22626,AC005253.2,1
P22626,LINC00663,1
P22626,LINC00662,1
P22626,AC005307.1,1
P22626,AC005616.1,1
P22626,AC079466.1,1
P22626,AF038458.3,1
P22626,LINC00665,1
P22626,ZNF571-AS1,1
P22626,LIPE-AS1,1
P22626,NUCB1-AS1,1
P22626,PTOV1-AS1,1
P22626,A1BG-AS1,1
P22626,LINC00299,1
P22626,LINC00276,1
P22626,AC013472.3,1
P22626,BIRC6-AS1,1
P22626,AC006369.2,1
P22626,RMDN2-AS1,1
P22626,SOS1-IT1,1
P22626,SLC8A1-AS1,1
P22626,AC010967.2,1
P22626,AC016747.3,1
P22626,PCBP1-AS1,1
P22626,AC016700.3,1
P22626,ALMS1-IT1,1
P22626,BOLA3-AS1,1
P22626,LBX2-AS1,1
P22626,AC018730.1,1
P22626,AC010884.1,1
P22626,AC108463.2,1
P22626,AC017074.2,1
P22626,AC010976.2,1
P22626,AC092620.2,1
P22626,TEX41,1
P22626,AC007364.1,1
P22626,CERS6-AS1,1
P22626,AC104088.1,1
P22626,HOXD-AS2,1
P22626,AC074286.1,1
P22626,AC009948.5,1
P22626,TTN-AS1,1
P22626,AC068196.1,1
P22626,AC007319.1,1
P22626,AC006460.2,1
P22626,AC098617.1,1
P22626,SATB2-AS1,1
P22626,CFLAR-AS1,1
P22626,AC007362.1,1
P22626,AC079610.1,1
P22626,DIRC3,1
P22626,AC068489.1,1
P22626,AC073254.1,1
P22626,AC107079.1,1
P22626,AC131097.3,1
P22626,SDCBP2-AS1,1
P22626,UBOX5-AS1,1
P22626,LINC00654,1
P22626,PLCB1-IT1,1
P22626,SNAP25-AS1,1
P22626,MACROD2-IT1,1
P22626,HM13-AS1,1
P22626,SNHG17,1
P22626,ZFAS1,1
P22626,AC006076.1,1
P22626,OGFR-AS1,1
P22626,AP000962.2,1
P22626,C21orf91-OT1,1
P22626,LINC00320,1
P22626,MIR155HG,1
P22626,LINC00515,1
P22626,BACH1-IT1,1
P22626,BACH1-AS1,1
P22626,AP000265.1,1
P22626,LINC00846,1
P22626,PAXBP1-AS1,1
P22626,LINC00649,1
P22626,AP001429.1,1
P22626,TTC3-AS1,1
P22626,DSCR9,1
P22626,BRWD1-IT1,1
P22626,ITGB2-AS1,1
P22626,MCM3AP-AS1,1
P22626,THAP7-AS1,1
P22626,ADORA2A-AS1,1
P22626,MIAT,1
P22626,TTC28-AS1,1
P22626,ZNRF3-IT1,1
P22626,MORC2-AS1,1
P22626,TUG1,1
P22626,RNF185-AS1,1
P22626,LARGE-AS1,1
P22626,AL021707.1,1
P22626,APOBEC3B-AS1,1
P22626,AC090044.1,1
P22626,AC026202.3,1
P22626,GRM7-AS3,1
P22626,LMCD1-AS1,1
P22626,GHRLOS,1
P22626,LINC00852,1
P22626,FGD5-AS1,1
P22626,SH3BP5-AS1,1
P22626,EAF1-AS1,1
P22626,AC144521.1,1
P22626,ACVR2B-AS1,1
P22626,ENTPD3-AS1,1
P22626,SNRK-AS1,1
P22626,LIMD1-AS1,1
P22626,KIF9-AS1,1
P22626,CACNA2D3-AS1,1
P22626,FLNB-AS1,1
P22626,PTPRG-AS1,1
P22626,PSMD6-AS2,1
P22626,ADAMTS9-AS2,1
P22626,FOXP1-AS1,1
P22626,FOXP1-IT1,1
P22626,LINC00971,1
P22626,LINC00879,1
P22626,NPHP3-AS1,1
P22626,IL20RB-AS1,1
P22626,CLRN1-AS1,1
P22626,IQCJ-SCHIP1-AS1,1
P22626,SEC62-AS1,1
P22626,TBL1XR1-AS1,1
P22626,AC007620.3,1
P22626,AC090425.1,1
P22626,SOX2-OT,1
P22626,YEATS2-AS1,1
P22626,EHHADH-AS1,1
P22626,OPA1-AS1,1
P22626,AC024560.3,1
P22626,AC016773.1,1
P22626,NOP14-AS1,1
P22626,STX18-AS1,1
P22626,TAPT1-AS1,1
P22626,OCIAD1-AS1,1
P22626,USP46-AS1,1
P22626,DANCR,1
P22626,SRD5A3-AS1,1
P22626,WDFY3-AS1,1
P22626,WDFY3-AS2,1
P22626,FAM13A-AS1,1
P22626,AC004054.1,1
P22626,SNHG8,1
P22626,SLC7A11-AS1,1
P22626,HHIP-AS1,1
P22626,AC108142.1,1
P22626,AC008937.2,1
P22626,C5orf64,1
P22626,ZBED3-AS1,1
P22626,CTD-2201I18.1,1
P22626,VCAN-AS1,1
P22626,TMEM161B-AS1,1
P22626,MEF2C-AS1,1
P22626,NR2F1-AS1,1
P22626,STARD4-AS1,1
P22626,EPB41L4A-AS1,1
P22626,C5orf56,1
P22626,AC005618.1,1
P22626,SAP30L-AS1,1
P22626,ZNF346-IT1,1
P22626,PRR7-AS1,1
P22626,CTC-338M12.4,1
P22626,HCG11,1
P22626,HCG18,1
P22626,C6orf47-AS1,1
P22626,HLA-DQB1-AS1,1
P22626,TRAM2-AS1,1
P22626,SNHG5,1
P22626,BVES-AS1,1
P22626,TRAF3IP2-AS1,1
P22626,LINC00271,1
P22626,RPS6KA2-AS1,1
P22626,AC093734.1,1
P22626,PSMG3-AS1,1
P22626,AC092171.4,1
P22626,AC002480.2,1
P22626,HOTAIRM1,1
P22626,HOXA-AS2,1
P22626,HOXA-AS3,1
P22626,HOXA11-AS,1
P22626,NPSR1-AS1,1
P22626,SNHG15,1
P22626,LINC00174,1
P22626,MAGI2-AS3,1
P22626,AC006378.2,1
P22626,AC003092.1,1
P22626,DLX6-AS1,1
P22626,AC073130.3,1
P22626,ST7-OT4,1
P22626,ST7-AS2,1
P22626,AC015987.1,1
P22626,AC006004.1,1
P22626,ATP6V0E2-AS1,1
P22626,PRKAG2-AS1,1
P22626,AC009403.2,1
P22626,AF131215.4,1
P22626,FAM66D,1
P22626,LINC00968,1
P22626,SNHG6,1
P22626,ZFHX4-AS1,1
P22626,PVT1,1
P22626,CCDC26,1
P22626,AC083843.1,1
P22626,AC084125.4,1
P22626,CDKN2B-AS1,1
P22626,RMRP,1
P22626,FAM201A,1
P22626,SMC5-AS1,1
P22626,LINC00476,1
P22626,C9orf147,1
P22626,TTLL11-IT1,1
P22626,MIR600HG,1
P22626,LINC00963,1
P22626,AL358781.1,1
P22626,SNHG7,1
P22626,TAB3-AS2,1
P22626,CASK-AS1,1
P22626,ZNF674-AS1,1
P22626,SPIN4-AS1,1
P22626,TSIX,1
P22626,XIST,1
P22626,JPX,1
P22626,DIAPH2-AS1,1
P22626,LINC00630,1
P22626,SLC25A5-AS1,1
P22626,FMR1-AS1,1
P22626,LINC00894,1
P22626,TMLHE-AS1,1
Q92900,PINK1-AS,1
Q92900,SNHG3,1
Q92900,SNHG12,1
Q92900,AL513327.1,1
Q92900,ZMYM4-AS1,1
Q92900,HYI-AS1,1
Q92900,KDM4A-AS1,1
Q92900,MKNK1-AS1,1
Q92900,EFCAB14-AS1,1
Q92900,GNG12-AS1,1
Q92900,ZRANB2-AS1,1
Q92900,ZRANB2-AS2,1
Q92900,VAV3-AS1,1
Q92900,LAMTOR5-AS1,1
Q92900,AP4B1-AS1,1
Q92900,LINC00624,1
Q92900,FLG-AS1,1
Q92900,RUSC1-AS1,1
Q92900,RGS5,1
Q92900,GAS5,1
Q92900,GAS5-AS1,1
Q92900,RC3H1-IT1,1
Q92900,MIR181A1HG,1
Q92900,IPO9-AS1,1
Q92900,MIR205HG,1
Q92900,LINC00467,1
